elapsed_ms,sample,label,self,m00,m01,m02,m03,m10,m11,m12,m13,m20,m21,m22,m23,m30,m31,m32,m33
7084,25,tracked_1690,0000000146dfea50,0.998978138,0.0203924365,0.0403375328,1,-0.0341527984,0.925127268,0.378117979,1,-0.0296066254,-0.379109144,0.924878359,1,0.0173875913,1.17784142,-0.0215967894,1
7084,25,copied_2700,0000000146dfea50,0.998978138,0.0203924365,0.0403375328,1,-0.0341527984,0.925127268,0.378117979,1,-0.0296066254,-0.379109144,0.924878359,1,0.0173875913,1.17784142,-0.0215967894,1
7084,25,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7195,26,tracked_1690,0000000146dfea50,0.999174178,0.0173864905,0.0367285758,1,-0.0300126374,0.925092101,0.378555059,1,-0.0273955911,-0.379344672,0.924849868,1,0.0190295726,1.17775786,-0.0204927027,1
7195,26,copied_2700,0000000146dfea50,0.999174178,0.0173864905,0.0367285758,1,-0.0300126374,0.925092101,0.378555059,1,-0.0273955911,-0.379344672,0.924849868,1,0.0190295726,1.17775786,-0.0204927027,1
7195,26,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7306,27,tracked_1690,0000000146dfea50,0.999156475,0.013435754,0.0388047844,1,-0.0269577876,0.927439809,0.372999549,1,-0.030977577,-0.373730987,0.927019656,1,0.0200647265,1.1773597,-0.0204957128,1
7306,27,copied_2700,0000000146dfea50,0.999156475,0.013435754,0.0388047844,1,-0.0269577876,0.927439809,0.372999549,1,-0.030977577,-0.373730987,0.927019656,1,0.0200647265,1.1773597,-0.0204957128,1
7306,27,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7406,28,tracked_1690,0000000146dfea50,0.999183774,0.0129774651,0.0382512063,1,-0.0263837054,0.926742673,0.374769151,1,-0.0305854678,-0.375472516,0.926328659,1,0.02052835,1.17768407,-0.0208344758,1
7406,28,copied_2700,0000000146dfea50,0.999183774,0.0129774651,0.0382512063,1,-0.0263837054,0.926742673,0.374769151,1,-0.0305854678,-0.375472516,0.926328659,1,0.02052835,1.17768407,-0.0208344758,1
7406,28,candidate_2740,0000000146dfea50,1,0,2.98023224e-08,1,-0,1,0,1,-2.98023224e-08,-0,1,1,-0.030676499,0.00104528468,5.47794771e-05,1
7506,29,tracked_1690,0000000146dfea50,0.999319494,0.0119862072,0.0348889977,1,-0.0242961496,0.925506473,0.377951771,1,-0.0277598053,-0.378542155,0.925167918,1,0.0201512091,1.17824328,-0.0212933123,1
